cluster_id,user_id,term,weight
1,c30ddc5d3f63,tener,0.003564013327676571
1,cd8f0a22aab9,tener,0.003564013327676571
1,d40966e0b7a4,tener,0.003564013327676571
1,d73e8ff5d70d,tener,0.003564013327676571
1,dca09edeb442,tener,0.007128026655353142
1,e1ada0b3526e,tener,0.007128026655353142
1,e4bb3d69fa67,tener,0.003564013327676571
1,e8adce6f57db,tener,0.003564013327676571
1,eaf2c60a5a84,tener,0.003564013327676571
1,f8568f28e13d,tener,0.007128026655353142
1,f9e1e99d614e,tener,0.003564013327676571
1,fd114b1912b6,tener,0.003564013327676571
1,fd6dddfbb46f,tener,0.003564013327676571
1,01b6e41756d9,conducto,0.0034676307351950526
1,0bd2b552813a,conducto,0.0034676307351950526
1,1869a21f0508,conducto,0.0034676307351950526
1,542d5bf23f3e,conducto,0.0034676307351950526
1,598560d91722,conducto,0.0034676307351950526
1,702f81b87973,conducto,0.006935261470390105
1,74608a18e8e4,conducto,0.0034676307351950526
1,822956e2ebde,conducto,0.006935261470390105
1,877f45c963ca,conducto,0.0034676307351950526
1,88798bf22b1d,conducto,0.0034676307351950526
1,8fda8f0e5106,conducto,0.006935261470390105
1,932b8454df7d,conducto,0.006935261470390105
1,9345677b0964,conducto,0.0034676307351950526
1,9a9909a709cd,conducto,0.0034676307351950526
1,9c7a3cc59688,conducto,0.0034676307351950526
1,9d1a7452fdbf,conducto,0.006935261470390105
1,a99da951150b,conducto,0.0034676307351950526
1,aa3ef1ca5118,conducto,0.0034676307351950526
1,c4b98a94949a,conducto,0.0034676307351950526
1,d4b0a5904697,conducto,0.0034676307351950526
1,f8568f28e13d,conducto,0.0034676307351950526
1,fd114b1912b6,conducto,0.0034676307351950526
1,38b67f491e68,biometría,0.0033874022263161653
1,3ef43e2b6b24,biometría,0.0033874022263161653
1,413219f6b2f5,biometría,0.013549608905264661
1,cdf6830413ff,biometría,0.006774804452632331
1,06433e895ee5,niños,0.006439885651076527
1,08db054d54ab,niños,0.0032199428255382636
1,0bdeeab02ee1,niños,0.0032199428255382636
1,56d210ca8ced,niños,0.0032199428255382636
1,56e476735a0f,niños,0.0032199428255382636
1,84939de291ed,niños,0.0032199428255382636
1,c30ddc5d3f63,niños,0.0032199428255382636
